,predicted_mean
2023-08-19 05:21:00,630.3588534628423
2023-08-19 05:21:15,652.1588534628422
2023-08-19 05:21:30,632.8588534628423
2023-08-19 05:21:45,659.2588534628421
2023-08-19 05:22:00,630.9588534628422
2023-08-19 05:22:15,649.7588534628422
2023-08-19 05:22:30,643.1588534628423
2023-08-19 05:22:45,678.7588534628422
2023-08-19 05:23:00,651.6588534628422
2023-08-19 05:23:15,636.2588534628421
2023-08-19 05:23:30,623.0588534628423
2023-08-19 05:23:45,638.3588534628423
2023-08-19 05:24:00,616.0588534628422
2023-08-19 05:24:15,637.5588534628423
2023-08-19 05:24:30,621.5588534628422
2023-08-19 05:24:45,647.6588534628421
2023-08-19 05:25:00,360.55885346284214
2023-08-19 05:25:15,351.9588534628422
2023-08-19 05:25:30,343.05885346284225
2023-08-19 05:25:45,375.2588534628421
2023-08-19 05:26:00,603.0588534628424
2023-08-19 05:26:15,631.9588534628423
2023-08-19 05:26:30,586.2588534628424
2023-08-19 05:26:45,623.8588534628423
2023-08-19 05:27:00,609.3588534628423
2023-08-19 05:27:15,629.9588534628424
2023-08-19 05:27:30,595.7588534628424
2023-08-19 05:27:45,608.0588534628422
2023-08-19 05:28:00,594.8588534628423
2023-08-19 05:28:15,631.358853462842
2023-08-19 05:28:30,605.7588534628422
2023-08-19 05:28:45,351.8588534628422
2023-08-19 05:29:00,341.85885346284226
2023-08-19 05:29:15,348.7588534628421
2023-08-19 05:29:30,334.75885346284224
2023-08-19 05:29:45,345.6588534628423
2023-08-19 05:30:00,336.6588534628422
2023-08-19 05:30:15,349.4588534628422
2023-08-19 05:30:30,349.7588534628421
2023-08-19 05:30:45,377.8588534628422
2023-08-19 05:31:00,363.5588534628422
2023-08-19 05:31:15,370.6588534628422
2023-08-19 05:31:30,627.9588534628424
2023-08-19 05:31:45,410.4588534628422
2023-08-19 05:32:00,404.0588534628422
2023-08-19 05:32:15,425.6588534628422
2023-08-19 05:32:30,379.05885346284214
2023-08-19 05:32:45,392.4588534628423
2023-08-19 05:33:00,380.55885346284214
2023-08-19 05:33:15,379.4588534628422
2023-08-19 05:33:30,365.05885346284214
2023-08-19 05:33:45,380.3588534628422
2023-08-19 05:34:00,363.6588534628422
2023-08-19 05:34:15,376.5588534628423
2023-08-19 05:34:30,331.15885346284216
2023-08-19 05:34:45,554.6588534628422
2023-08-19 05:35:00,587.7588534628422
2023-08-19 05:35:15,616.6588534628422
2023-08-19 05:35:30,590.1588534628422
2023-08-19 05:35:45,611.9588534628423
2023-08-19 05:36:00,603.8588534628423
2023-08-19 05:36:15,621.4588534628423
2023-08-19 05:36:30,602.9588534628423
2023-08-19 05:36:45,603.4588534628424
2023-08-19 05:37:00,593.4588534628424
2023-08-19 05:37:15,605.3588534628421
2023-08-19 05:37:30,593.8588534628424
2023-08-19 05:37:45,603.4588534628423
2023-08-19 05:38:00,587.2588534628422
2023-08-19 05:38:15,593.5588534628422
2023-08-19 05:38:30,592.5588534628423
2023-08-19 05:38:45,605.2588534628424
2023-08-19 05:39:00,628.1588534628421
2023-08-19 05:39:15,638.9588534628424
2023-08-19 05:39:30,634.7588534628424
2023-08-19 05:39:45,648.1588534628422
2023-08-19 05:40:00,636.2588534628421
2023-08-19 05:40:15,657.1588534628421
2023-08-19 05:40:30,638.0588534628423
2023-08-19 05:40:45,645.0588534628423
2023-08-19 05:41:00,613.6588534628422
2023-08-19 05:41:15,628.0588534628424
2023-08-19 05:41:30,616.8588534628423
2023-08-19 05:41:45,638.9588534628424
2023-08-19 05:42:00,617.3588534628423
2023-08-19 05:42:15,632.2588534628422
2023-08-19 05:42:30,631.0588534628423
2023-08-19 05:42:45,637.2588534628424
2023-08-19 05:43:00,629.4588534628423
2023-08-19 05:43:15,648.9588534628423
2023-08-19 05:43:30,628.9588534628423
2023-08-19 05:43:45,648.0588534628424
2023-08-19 05:44:00,629.7588534628421
2023-08-19 05:44:15,640.4588534628423
2023-08-19 05:44:30,636.7588534628421
2023-08-19 05:44:45,652.4588534628423
2023-08-19 05:45:00,651.8588534628421
2023-08-19 05:45:15,646.0588534628424
2023-08-19 05:45:30,609.7588534628422
2023-08-19 05:45:45,623.9588534628425
2023-08-19 05:46:00,628.5588534628423
2023-08-19 05:46:15,630.2588534628422
2023-08-19 05:46:30,629.6588534628422
2023-08-19 05:46:45,628.5588534628422
2023-08-19 05:47:00,609.9588534628423
2023-08-19 05:47:15,620.9588534628422
2023-08-19 05:47:30,606.6588534628422
2023-08-19 05:47:45,611.3588534628421
2023-08-19 05:48:00,603.4588534628423
2023-08-19 05:48:15,611.0588534628423
2023-08-19 05:48:30,611.6588534628422
2023-08-19 05:48:45,626.1588534628423
2023-08-19 05:49:00,617.3588534628423
2023-08-19 05:49:15,624.2588534628421
2023-08-19 05:49:30,617.8588534628423
2023-08-19 05:49:45,622.6588534628422
2023-08-19 05:50:00,634.4588534628424
2023-08-19 05:50:15,642.1588534628423
2023-08-19 05:50:30,644.0588534628421
2023-08-19 05:50:45,644.7588534628422
2023-08-19 05:51:00,635.3588534628423
2023-08-19 05:51:15,640.7588534628422
2023-08-19 05:51:30,638.9588534628422
2023-08-19 05:51:45,639.7588534628422
2023-08-19 05:52:00,638.3588534628423
2023-08-19 05:52:15,644.8588534628423
2023-08-19 05:52:30,637.0588534628424
2023-08-19 05:52:45,660.9588534628423
2023-08-19 05:53:00,653.3588534628423
2023-08-19 05:53:15,654.5588534628422
2023-08-19 05:53:30,643.3588534628423
2023-08-19 05:53:45,656.1588534628423
2023-08-19 05:54:00,635.9588534628424
2023-08-19 05:54:15,641.2588534628422
2023-08-19 05:54:30,635.8588534628423
2023-08-19 05:54:45,644.5588534628423
2023-08-19 05:55:00,631.358853462842
2023-08-19 05:55:15,648.6588534628421
2023-08-19 05:55:30,638.7588534628421
2023-08-19 05:55:45,648.0588534628424
2023-08-19 05:56:00,639.5588534628424
2023-08-19 05:56:15,642.8588534628421
2023-08-19 05:56:30,615.3588534628424
2023-08-19 05:56:45,628.7588534628422
2023-08-19 05:57:00,611.2588534628422
2023-08-19 05:57:15,614.6588534628421
2023-08-19 05:57:30,615.3588534628423
2023-08-19 05:57:45,363.2588534628421
2023-08-19 05:58:00,354.85885346284215
2023-08-19 05:58:15,370.9588534628422
2023-08-19 05:58:30,640.4588534628422
2023-08-19 05:58:45,640.3588534628421
2023-08-19 05:59:00,616.7588534628422
2023-08-19 05:59:15,633.3588534628423
2023-08-19 05:59:30,601.0588534628423
2023-08-19 05:59:45,344.2588534628421
2023-08-19 06:00:00,336.7588534628421
2023-08-19 06:00:15,342.9588534628422
2023-08-19 06:00:30,332.8588534628422
2023-08-19 06:00:45,338.15885346284216
2023-08-19 06:01:00,354.95885346284234
2023-08-19 06:01:15,388.6588534628422
2023-08-19 06:01:30,384.2588534628422
2023-08-19 06:01:45,392.8588534628421
2023-08-19 06:02:00,470.0588534628421
2023-08-19 06:02:15,533.8588534628423
2023-08-19 06:02:30,525.0588534628423
2023-08-19 06:02:45,545.5588534628423
2023-08-19 06:03:00,403.7588534628422
2023-08-19 06:03:15,414.7588534628421
2023-08-19 06:03:30,394.2588534628422
2023-08-19 06:03:45,405.3588534628422
2023-08-19 06:04:00,397.95885346284234
2023-08-19 06:04:15,404.85885346284226
2023-08-19 06:04:30,395.5588534628422
2023-08-19 06:04:45,411.7588534628422
2023-08-19 06:05:00,388.2588534628421
2023-08-19 06:05:15,400.3588534628421
2023-08-19 06:05:30,400.7588534628422
2023-08-19 06:05:45,409.4588534628423
2023-08-19 06:06:00,627.2588534628422
2023-08-19 06:06:15,631.4588534628423
2023-08-19 06:06:30,625.8588534628421
2023-08-19 06:06:45,643.9588534628424
2023-08-19 06:07:00,634.9588534628423
2023-08-19 06:07:15,623.9588534628425
2023-08-19 06:07:30,612.5588534628422
2023-08-19 06:07:45,601.8588534628423
2023-08-19 06:08:00,593.0588534628423
2023-08-19 06:08:15,595.1588534628422
2023-08-19 06:08:30,593.3588534628421
2023-08-19 06:08:45,597.7588534628422
2023-08-19 06:09:00,595.0588534628423
2023-08-19 06:09:15,607.7588534628422
2023-08-19 06:09:30,598.1588534628422
2023-08-19 06:09:45,609.0588534628423
2023-08-19 06:10:00,604.7588534628421
2023-08-19 06:10:15,623.0588534628423
2023-08-19 06:10:30,615.4588534628423
2023-08-19 06:10:45,623.7588534628421
2023-08-19 06:11:00,618.7588534628424
2023-08-19 06:11:15,621.8588534628423
2023-08-19 06:11:30,624.2588534628422
2023-08-19 06:11:45,634.6588534628422
2023-08-19 06:12:00,620.7588534628422
2023-08-19 06:12:15,636.0588534628421
2023-08-19 06:12:30,627.3588534628425
2023-08-19 06:12:45,642.6588534628421
2023-08-19 06:13:00,626.0588534628423
2023-08-19 06:13:15,645.5588534628423
2023-08-19 06:13:30,631.1588534628422
2023-08-19 06:13:45,639.0588534628423
2023-08-19 06:14:00,636.4588534628424
2023-08-19 06:14:15,639.2588534628424
2023-08-19 06:14:30,633.6588534628423
2023-08-19 06:14:45,632.1588534628422
2023-08-19 06:15:00,629.8588534628423
2023-08-19 06:15:15,650.7588534628422
2023-08-19 06:15:30,632.4588534628422
2023-08-19 06:15:45,649.0588534628423
2023-08-19 06:16:00,633.2588534628421
2023-08-19 06:16:15,635.6588534628421
2023-08-19 06:16:30,614.5588534628422
2023-08-19 06:16:45,632.8588534628423
2023-08-19 06:17:00,614.2588534628422
2023-08-19 06:17:15,623.2588534628422
2023-08-19 06:17:30,613.9588534628423
2023-08-19 06:17:45,619.8588534628425
2023-08-19 06:18:00,610.0588534628423
2023-08-19 06:18:15,626.7588534628424
2023-08-19 06:18:30,601.7588534628421
2023-08-19 06:18:45,616.2588534628424
2023-08-19 06:19:00,591.0588534628423
2023-08-19 06:19:15,617.4588534628423
2023-08-19 06:19:30,591.4588534628423
2023-08-19 06:19:45,609.3588534628423
2023-08-19 06:20:00,611.1588534628421
2023-08-19 06:20:15,633.9588534628423
2023-08-19 06:20:30,620.2588534628422
2023-08-19 06:20:45,639.9588534628422
2023-08-19 06:21:00,615.5588534628423
2023-08-19 06:21:15,629.3588534628423
2023-08-19 06:21:30,613.6588534628422
2023-08-19 06:21:45,629.5588534628423
2023-08-19 06:22:00,613.3588534628423
2023-08-19 06:22:15,632.5588534628423
2023-08-19 06:22:30,621.8588534628424
2023-08-19 06:22:45,634.7588534628424
2023-08-19 06:23:00,637.1588534628422
2023-08-19 06:23:15,642.5588534628423
2023-08-19 06:23:30,634.9588534628423
2023-08-19 06:23:45,640.6588534628422
2023-08-19 06:24:00,631.5588534628423
2023-08-19 06:24:15,629.6588534628422
2023-08-19 06:24:30,637.9588534628423
2023-08-19 06:24:45,629.8588534628424
2023-08-19 06:25:00,607.3588534628423
2023-08-19 06:25:15,608.8588534628421
2023-08-19 06:25:30,614.7588534628424
2023-08-19 06:25:45,610.0588534628423
2023-08-19 06:26:00,611.1588534628421
2023-08-19 06:26:15,611.2588534628424
2023-08-19 06:26:30,613.3588534628421
2023-08-19 06:26:45,621.5588534628421
2023-08-19 06:27:00,615.3588534628423
2023-08-19 06:27:15,615.4588534628424
2023-08-19 06:27:30,601.6588534628422
2023-08-19 06:27:45,605.2588534628421
2023-08-19 06:28:00,607.6588534628422
2023-08-19 06:28:15,622.4588534628423
2023-08-19 06:28:30,619.6588534628421
2023-08-19 06:28:45,382.05885346284214
2023-08-19 06:29:00,356.2588534628421
2023-08-19 06:29:15,370.7588534628421
2023-08-19 06:29:30,338.15885346284216
2023-08-19 06:29:45,347.3588534628422
2023-08-19 06:30:00,597.2588534628421
2023-08-19 06:30:15,634.3588534628424
2023-08-19 06:30:30,357.9588534628422
2023-08-19 06:30:45,368.4588534628423
2023-08-19 06:31:00,347.55885346284214
2023-08-19 06:31:15,356.25885346284224
2023-08-19 06:31:30,351.8588534628422
2023-08-19 06:31:45,362.4588534628422
2023-08-19 06:32:00,346.1588534628423
2023-08-19 06:32:15,366.0588534628422
2023-08-19 06:32:30,335.85885346284215
2023-08-19 06:32:45,351.35885346284226
2023-08-19 06:33:00,333.1588534628423
2023-08-19 06:33:15,333.0588534628422
2023-08-19 06:33:30,338.75885346284224
2023-08-19 06:33:45,349.8588534628422
2023-08-19 06:34:00,326.1588534628423
2023-08-19 06:34:15,364.1588534628423
2023-08-19 06:34:30,361.2588534628422
2023-08-19 06:34:45,382.4588534628422
2023-08-19 06:35:00,373.4588534628422
2023-08-19 06:35:15,388.4588534628422
2023-08-19 06:35:30,369.6588534628422
2023-08-19 06:35:45,373.8588534628422
2023-08-19 06:36:00,540.3588534628423
2023-08-19 06:36:15,637.4588534628423
2023-08-19 06:36:30,622.0588534628424
2023-08-19 06:36:45,635.3588534628424
2023-08-19 06:37:00,611.6588534628423
2023-08-19 06:37:15,622.1588534628422
2023-08-19 06:37:30,622.1588534628422
2023-08-19 06:37:45,635.2588534628422
2023-08-19 06:38:00,623.8588534628423
2023-08-19 06:38:15,640.3588534628421
2023-08-19 06:38:30,612.1588534628421
2023-08-19 06:38:45,641.0588534628423
2023-08-19 06:39:00,617.6588534628422
2023-08-19 06:39:15,640.9588534628424
2023-08-19 06:39:30,631.1588534628421
2023-08-19 06:39:45,642.9588534628423
2023-08-19 06:40:00,628.2588534628422
2023-08-19 06:40:15,644.7588534628422
2023-08-19 06:40:30,601.0588534628423
2023-08-19 06:40:45,630.4588534628423
2023-08-19 06:41:00,612.7588534628421
2023-08-19 06:41:15,611.4588534628425
2023-08-19 06:41:30,603.3588534628423
2023-08-19 06:41:45,605.5588534628422
2023-08-19 06:42:00,588.6588534628422
2023-08-19 06:42:15,592.6588534628421
2023-08-19 06:42:30,585.0588534628424
2023-08-19 06:42:45,596.2588534628422
2023-08-19 06:43:00,588.1588534628423
2023-08-19 06:43:15,590.0588534628423
2023-08-19 06:43:30,590.7588534628422
2023-08-19 06:43:45,594.5588534628423
2023-08-19 06:44:00,590.5588534628424
2023-08-19 06:44:15,597.0588534628423
2023-08-19 06:44:30,585.6588534628423
2023-08-19 06:44:45,593.4588534628423
2023-08-19 06:45:00,603.0588534628423
2023-08-19 06:45:15,618.2588534628421
2023-08-19 06:45:30,624.9588534628425
2023-08-19 06:45:45,633.8588534628423
2023-08-19 06:46:00,614.9588534628424
2023-08-19 06:46:15,628.3588534628421
2023-08-19 06:46:30,615.7588534628424
2023-08-19 06:46:45,636.3588534628423
2023-08-19 06:47:00,632.7588534628422
2023-08-19 06:47:15,646.5588534628423
2023-08-19 06:47:30,633.5588534628423
2023-08-19 06:47:45,649.3588534628421
2023-08-19 06:48:00,639.5588534628423
2023-08-19 06:48:15,660.3588534628424
2023-08-19 06:48:30,630.8588534628423
2023-08-19 06:48:45,656.4588534628423
2023-08-19 06:49:00,646.4588534628424
2023-08-19 06:49:15,668.7588534628424
2023-08-19 06:49:30,640.6588534628421
2023-08-19 06:49:45,658.2588534628421
2023-08-19 06:50:00,643.3588534628425
2023-08-19 06:50:15,652.4588534628423
2023-08-19 06:50:30,632.0588534628423
2023-08-19 06:50:45,652.8588534628421
2023-08-19 06:51:00,630.2588534628424
2023-08-19 06:51:15,643.4588534628423
2023-08-19 06:51:30,609.9588534628423
2023-08-19 06:51:45,630.3588534628423
2023-08-19 06:52:00,623.0588534628423
2023-08-19 06:52:15,641.6588534628423
2023-08-19 06:52:30,605.1588534628422
2023-08-19 06:52:45,626.4588534628422
2023-08-19 06:53:00,607.0588534628423
2023-08-19 06:53:15,624.8588534628421
2023-08-19 06:53:30,602.8588534628425
2023-08-19 06:53:45,620.7588534628421
2023-08-19 06:54:00,612.8588534628423
2023-08-19 06:54:15,636.1588534628421
2023-08-19 06:54:30,619.8588534628423
2023-08-19 06:54:45,630.8588534628423
2023-08-19 06:55:00,609.2588534628421
2023-08-19 06:55:15,624.2588534628422
2023-08-19 06:55:30,601.7588534628424
2023-08-19 06:55:45,633.4588534628423
2023-08-19 06:56:00,644.6588534628421
2023-08-19 06:56:15,669.9588534628422
2023-08-19 06:56:30,646.4588534628423
2023-08-19 06:56:45,663.1588534628422
2023-08-19 06:57:00,652.3588534628423
2023-08-19 06:57:15,653.3588534628424
2023-08-19 06:57:30,621.3588534628423
2023-08-19 06:57:45,637.2588534628424
2023-08-19 06:58:00,627.7588534628424
2023-08-19 06:58:15,641.2588534628424
2023-08-19 06:58:30,643.4588534628423
2023-08-19 06:58:45,668.8588534628421
2023-08-19 06:59:00,636.6588534628422
2023-08-19 06:59:15,652.5588534628424
2023-08-19 06:59:30,631.7588534628421
2023-08-19 06:59:45,640.3588534628421
2023-08-19 07:00:00,629.3588534628424
2023-08-19 07:00:15,635.0588534628422
2023-08-19 07:00:30,624.5588534628423
2023-08-19 07:00:45,615.7588534628422
2023-08-19 07:01:00,611.7588534628421
2023-08-19 07:01:15,615.2588534628422
2023-08-19 07:01:30,603.7588534628421
2023-08-19 07:01:45,624.5588534628423
2023-08-19 07:02:00,348.35885346284215
2023-08-19 07:02:15,359.05885346284214
2023-08-19 07:02:30,318.65885346284216
2023-08-19 07:02:45,332.8588534628422
2023-08-19 07:03:00,327.4588534628422
2023-08-19 07:03:15,333.3588534628422
2023-08-19 07:03:30,324.05885346284225
2023-08-19 07:03:45,336.55885346284214
2023-08-19 07:04:00,600.2588534628421
2023-08-19 07:04:15,605.1588534628422
2023-08-19 07:04:30,575.6588534628422
2023-08-19 07:04:45,593.5588534628423
2023-08-19 07:05:00,603.2588534628422
2023-08-19 07:05:15,345.9588534628423
2023-08-19 07:05:30,340.15885346284216
2023-08-19 07:05:45,363.3588534628422
2023-08-19 07:06:00,358.9588534628422
2023-08-19 07:06:15,575.6588534628422
2023-08-19 07:06:30,590.6588534628421
2023-08-19 07:06:45,603.9588534628423
2023-08-19 07:07:00,383.2588534628422
2023-08-19 07:07:15,402.4588534628422
2023-08-19 07:07:30,377.7588534628422
2023-08-19 07:07:45,403.0588534628423
2023-08-19 07:08:00,377.1588534628422
2023-08-19 07:08:15,398.1588534628422
2023-08-19 07:08:30,383.2588534628422
2023-08-19 07:08:45,396.8588534628422
2023-08-19 07:09:00,387.8588534628422
2023-08-19 07:09:15,396.7588534628421
2023-08-19 07:09:30,377.1588534628422
2023-08-19 07:09:45,408.6588534628422
2023-08-19 07:10:00,618.3588534628423
2023-08-19 07:10:15,637.9588534628423
2023-08-19 07:10:30,616.2588534628421
2023-08-19 07:10:45,631.4588534628424
2023-08-19 07:11:00,624.2588534628422
2023-08-19 07:11:15,637.1588534628422
2023-08-19 07:11:30,611.2588534628424
2023-08-19 07:11:45,641.9588534628424
2023-08-19 07:12:00,620.4588534628424
2023-08-19 07:12:15,640.0588534628422
2023-08-19 07:12:30,617.8588534628421
2023-08-19 07:12:45,630.6588534628422
2023-08-19 07:13:00,602.2588534628424
2023-08-19 07:13:15,658.0588534628422
2023-08-19 07:13:30,623.5588534628423
2023-08-19 07:13:45,644.3588534628424
2023-08-19 07:14:00,604.9588534628422
2023-08-19 07:14:15,623.9588534628424
2023-08-19 07:14:30,611.0588534628423
2023-08-19 07:14:45,627.6588534628422
2023-08-19 07:15:00,598.4588534628423
2023-08-19 07:15:15,615.0588534628423
2023-08-19 07:15:30,591.5588534628423
2023-08-19 07:15:45,612.4588534628423
2023-08-19 07:16:00,597.0588534628423
2023-08-19 07:16:15,616.2588534628424
2023-08-19 07:16:30,597.0588534628422
2023-08-19 07:16:45,613.0588534628423
2023-08-19 07:17:00,598.2588534628424
2023-08-19 07:17:15,609.2588534628421
2023-08-19 07:17:30,589.2588534628422
2023-08-19 07:17:45,604.0588534628423
2023-08-19 07:18:00,584.3588534628424
2023-08-19 07:18:15,621.7588534628422
2023-08-19 07:18:30,605.1588534628422
2023-08-19 07:18:45,621.7588534628422
2023-08-19 07:19:00,624.1588534628421
2023-08-19 07:19:15,635.6588534628422
2023-08-19 07:19:30,612.1588534628421
2023-08-19 07:19:45,628.2588534628424
2023-08-19 07:20:00,608.8588534628423
2023-08-19 07:20:15,639.0588534628423
2023-08-19 07:20:30,622.2588534628421
2023-08-19 07:20:45,631.1588534628421
2023-08-19 07:21:00,619.0588534628423
2023-08-19 07:21:15,659.7588534628424
2023-08-19 07:21:30,646.5588534628423
2023-08-19 07:21:45,653.4588534628423
2023-08-19 07:22:00,630.8588534628423
2023-08-19 07:22:15,643.8588534628423
2023-08-19 07:22:30,619.3588534628421
2023-08-19 07:22:45,649.6588534628422
2023-08-19 07:23:00,639.1588534628422
2023-08-19 07:23:15,650.5588534628424
2023-08-19 07:23:30,629.8588534628423
2023-08-19 07:23:45,641.9588534628424
2023-08-19 07:24:00,627.9588534628424
2023-08-19 07:24:15,642.7588534628422
2023-08-19 07:24:30,605.1588534628421
2023-08-19 07:24:45,629.8588534628423
2023-08-19 07:25:00,618.1588534628422
2023-08-19 07:25:15,630.9588534628422
2023-08-19 07:25:30,608.9588534628423
2023-08-19 07:25:45,631.9588534628422
2023-08-19 07:26:00,606.9588534628424
2023-08-19 07:26:15,627.2588534628422
2023-08-19 07:26:30,594.2588534628424
2023-08-19 07:26:45,615.9588534628424
2023-08-19 07:27:00,605.5588534628423
2023-08-19 07:27:15,631.3588534628421
2023-08-19 07:27:30,595.4588534628424
2023-08-19 07:27:45,627.0588534628423
2023-08-19 07:28:00,604.2588534628424
2023-08-19 07:28:15,614.3588534628423
2023-08-19 07:28:30,606.0588534628423
2023-08-19 07:28:45,621.5588534628422
2023-08-19 07:29:00,614.9588534628422
2023-08-19 07:29:15,614.1588534628421
2023-08-19 07:29:30,588.3588534628423
2023-08-19 07:29:45,628.2588534628424
2023-08-19 07:30:00,613.1588534628421
2023-08-19 07:30:15,637.3588534628423
2023-08-19 07:30:30,624.6588534628422
2023-08-19 07:30:45,639.6588534628422
2023-08-19 07:31:00,620.9588534628423
2023-08-19 07:31:15,634.2588534628424
2023-08-19 07:31:30,616.5588534628424
2023-08-19 07:31:45,635.6588534628421
2023-08-19 07:32:00,615.1588534628423
2023-08-19 07:32:15,635.6588534628422
2023-08-19 07:32:30,628.3588534628421
2023-08-19 07:32:45,633.5588534628424
2023-08-19 07:33:00,624.2588534628421
2023-08-19 07:33:15,631.7588534628422
2023-08-19 07:33:30,630.4588534628423
2023-08-19 07:33:45,650.7588534628422
2023-08-19 07:34:00,636.9588534628423
2023-08-19 07:34:15,637.1588534628422
2023-08-19 07:34:30,637.1588534628423
2023-08-19 07:34:45,385.2588534628422
2023-08-19 07:35:00,375.8588534628422
2023-08-19 07:35:15,366.2588534628422
2023-08-19 07:35:30,354.1588534628421
2023-08-19 07:35:45,374.9588534628422
2023-08-19 07:36:00,365.2588534628422
2023-08-19 07:36:15,370.8588534628422
2023-08-19 07:36:30,331.7588534628421
2023-08-19 07:36:45,341.4588534628423
2023-08-19 07:37:00,335.05885346284214
2023-08-19 07:37:15,353.65885346284216
2023-08-19 07:37:30,374.9588534628422
2023-08-19 07:37:45,394.15885346284233
2023-08-19 07:38:00,377.7588534628422
2023-08-19 07:38:15,386.55885346284214
2023-08-19 07:38:30,401.1588534628422
2023-08-19 07:38:45,403.2588534628422
2023-08-19 07:39:00,397.6588534628422
2023-08-19 07:39:15,407.7588534628423
2023-08-19 07:39:30,389.7588534628421
2023-08-19 07:39:45,401.8588534628422
2023-08-19 07:40:00,394.6588534628422
2023-08-19 07:40:15,634.2588534628424
2023-08-19 07:40:30,631.1588534628422
2023-08-19 07:40:45,652.6588534628421
2023-08-19 07:41:00,646.0588534628424
2023-08-19 07:41:15,642.6588534628421
2023-08-19 07:41:30,641.4588534628422
2023-08-19 07:41:45,646.2588534628422
2023-08-19 07:42:00,364.1588534628422
2023-08-19 07:42:15,381.4588534628423
2023-08-19 07:42:30,372.4588534628423
2023-08-19 07:42:45,395.5588534628423
2023-08-19 07:43:00,666.2588534628424
2023-08-19 07:43:15,675.1588534628422
2023-08-19 07:43:30,645.7588534628424
2023-08-19 07:43:45,664.3588534628421
2023-08-19 07:44:00,617.6588534628422
2023-08-19 07:44:15,493.6588534628422
2023-08-19 07:44:30,480.3588534628421
2023-08-19 07:44:45,506.05885346284214
2023-08-19 07:45:00,488.6588534628423
2023-08-19 07:45:15,509.3588534628422
2023-08-19 07:45:30,486.3588534628423
2023-08-19 07:45:45,519.1588534628422
2023-08-19 07:46:00,513.4588534628423
2023-08-19 07:46:15,412.7588534628422
2023-08-19 07:46:30,391.2588534628421
2023-08-19 07:46:45,409.7588534628423
2023-08-19 07:47:00,400.7588534628421
2023-08-19 07:47:15,426.8588534628422
2023-08-19 07:47:30,422.2588534628422
2023-08-19 07:47:45,418.2588534628422
2023-08-19 07:48:00,377.0588534628422
2023-08-19 07:48:15,385.7588534628422
2023-08-19 07:48:30,382.9588534628422
2023-08-19 07:48:45,388.55885346284214
2023-08-19 07:49:00,375.3588534628422
2023-08-19 07:49:15,403.4588534628422
2023-08-19 07:49:30,383.4588534628422
2023-08-19 07:49:45,396.8588534628422
2023-08-19 07:50:00,382.4588534628422
2023-08-19 07:50:15,391.5588534628422
2023-08-19 07:50:30,373.0588534628422
2023-08-19 07:50:45,379.8588534628422
2023-08-19 07:51:00,377.2588534628422
2023-08-19 07:51:15,385.65885346284233
2023-08-19 07:51:30,380.3588534628422
2023-08-19 07:51:45,401.1588534628422
2023-08-19 07:52:00,385.7588534628422
2023-08-19 07:52:15,399.7588534628422
2023-08-19 07:52:30,389.6588534628423
2023-08-19 07:52:45,400.6588534628422
2023-08-19 07:53:00,395.9588534628422
2023-08-19 07:53:15,409.9588534628423
2023-08-19 07:53:30,392.05885346284214
2023-08-19 07:53:45,410.7588534628422
2023-08-19 07:54:00,403.4588534628422
2023-08-19 07:54:15,410.9588534628422
2023-08-19 07:54:30,397.2588534628421
2023-08-19 07:54:45,398.5588534628422
2023-08-19 07:55:00,398.65885346284233
2023-08-19 07:55:15,397.2588534628421
2023-08-19 07:55:30,388.2588534628422
2023-08-19 07:55:45,396.2588534628422
2023-08-19 07:56:00,392.7588534628422
2023-08-19 07:56:15,397.5588534628422
2023-08-19 07:56:30,387.4588534628422
2023-08-19 07:56:45,386.9588534628422
2023-08-19 07:57:00,366.05885346284214
2023-08-19 07:57:15,375.8588534628422
2023-08-19 07:57:30,370.8588534628422
2023-08-19 07:57:45,382.4588534628423
2023-08-19 07:58:00,370.0588534628423
2023-08-19 07:58:15,371.5588534628423
2023-08-19 07:58:30,368.2588534628422
2023-08-19 07:58:45,369.1588534628423
2023-08-19 07:59:00,364.0588534628422
2023-08-19 07:59:15,375.55885346284214
2023-08-19 07:59:30,348.1588534628422
2023-08-19 07:59:45,361.6588534628423
2023-08-19 08:00:00,355.85885346284226
2023-08-19 08:00:15,384.0588534628421
2023-08-19 08:00:30,367.6588534628422
2023-08-19 08:00:45,393.5588534628423
2023-08-19 08:01:00,396.8588534628422
2023-08-19 08:01:15,415.4588534628422
2023-08-19 08:01:30,383.6588534628422
2023-08-19 08:01:45,373.7588534628422
2023-08-19 08:02:00,363.6588534628423
2023-08-19 08:02:15,376.2588534628422
2023-08-19 08:02:30,364.1588534628422
2023-08-19 08:02:45,380.1588534628422
2023-08-19 08:03:00,360.05885346284214
2023-08-19 08:03:15,378.9588534628422
2023-08-19 08:03:30,386.3588534628422
2023-08-19 08:03:45,404.4588534628422
2023-08-19 08:04:00,388.1588534628422
2023-08-19 08:04:15,388.15885346284233
2023-08-19 08:04:30,381.7588534628421
2023-08-19 08:04:45,410.1588534628423
2023-08-19 08:05:00,391.9588534628422
2023-08-19 08:05:15,424.8588534628422
2023-08-19 08:05:30,405.05885346284214
2023-08-19 08:05:45,407.4588534628423
2023-08-19 08:06:00,386.9588534628421
2023-08-19 08:06:15,400.6588534628422
2023-08-19 08:06:30,388.8588534628421
2023-08-19 08:06:45,412.0588534628423
2023-08-19 08:07:00,393.8588534628422
2023-08-19 08:07:15,408.4588534628422
