,FH
2023-08-29 00:38:00,28.782170851327475
2023-08-29 00:38:15,28.74155333671154
2023-08-29 00:38:30,28.70101223335997
2023-08-29 00:38:45,28.660547727069055
2023-08-29 00:39:00,28.62016000127896
2023-08-29 00:39:15,28.57984924060158
2023-08-29 00:39:30,28.53961562687916
2023-08-29 00:39:45,28.49945934173808
2023-08-29 00:40:00,28.45938056515649
2023-08-29 00:40:15,28.419379478004448
2023-08-29 00:40:30,28.379456258115297
2023-08-29 00:40:45,28.33961108379578
2023-08-29 00:41:00,28.299844133289525
2023-08-29 00:41:15,28.260155580001268
2023-08-29 00:41:30,28.220545600301076
2023-08-29 00:41:45,28.18101436898462
2023-08-29 00:42:00,28.141562057964563
2023-08-29 00:42:15,28.102188840681542
2023-08-29 00:42:30,28.062894887548495
2023-08-29 00:42:45,28.023680370738045
2023-08-29 00:43:00,27.984545457258132
2023-08-29 00:43:15,27.945490316989208
2023-08-29 00:43:30,27.9065151181333
2023-08-29 00:43:45,27.86762002649785
2023-08-29 00:44:00,27.828805209042578
2023-08-29 00:44:15,27.790070830132684
2023-08-29 00:44:30,27.75141705380011
2023-08-29 00:44:45,27.712844042545356
2023-08-29 00:45:00,27.674351959248263
2023-08-29 00:45:15,27.63594096523943
2023-08-29 00:45:30,27.59761122145098
2023-08-29 00:45:45,27.559362886429668
2023-08-29 00:46:00,27.52119612053036
2023-08-29 00:46:15,27.483111078988152
2023-08-29 00:46:30,27.4451079205406
2023-08-29 00:46:45,27.40718679987116
2023-08-29 00:47:00,27.369347873165704
2023-08-29 00:47:15,27.331591293591302
2023-08-29 00:47:30,27.293917216209394
2023-08-29 00:47:45,27.256325790911454
2023-08-29 00:48:00,27.218817170462362
2023-08-29 00:48:15,27.181391505513325
2023-08-29 00:48:30,27.144048946462515
2023-08-29 00:48:45,27.106789640950513
2023-08-29 00:49:00,27.06961373813271
2023-08-29 00:49:15,27.032521384884724
2023-08-29 00:49:30,26.995512727049633
2023-08-29 00:49:45,26.958587909792
2023-08-29 00:50:00,26.92174707814591
2023-08-29 00:50:15,26.884990376344486
2023-08-29 00:50:30,26.848317946232424
2023-08-29 00:50:45,26.811729931517025
2023-08-29 00:51:00,26.77522647093185
2023-08-29 00:51:15,26.738807706598653
2023-08-29 00:51:30,26.70247377674855
2023-08-29 00:51:45,26.666224820633722
2023-08-29 00:52:00,26.63006097599617
2023-08-29 00:52:15,26.59398238100334
2023-08-29 00:52:30,26.557989169350304
2023-08-29 00:52:45,26.522081478035947
2023-08-29 00:53:00,26.486259440495154
2023-08-29 00:53:15,26.450523191475494
2023-08-29 00:53:30,26.414872862572107
2023-08-29 00:53:45,26.379308586912195
2023-08-29 00:54:00,26.343830495301773
2023-08-29 00:54:15,26.3084387177837
2023-08-29 00:54:30,26.273133383580074
2023-08-29 00:54:45,26.23791462196417
2023-08-29 00:55:00,26.20278256087959
2023-08-29 00:55:15,26.16773732808879
2023-08-29 00:55:30,26.132779049354863
2023-08-29 00:55:45,26.097907849645683
2023-08-29 00:56:00,26.063123854958377
2023-08-29 00:56:15,26.028427188605818
2023-08-29 00:56:30,25.993817973383994
2023-08-29 00:56:45,25.959296332247803
2023-08-29 00:57:00,25.924862387379758
2023-08-29 00:57:15,25.890516259325715
2023-08-29 00:57:30,25.856258067908982
2023-08-29 00:57:45,25.822087932149053
2023-08-29 00:58:00,25.788005971756846
2023-08-29 00:58:15,25.754012303420083
2023-08-29 00:58:30,25.720107044839914
2023-08-29 00:58:45,25.686290313508646
2023-08-29 00:59:00,25.652562222768097
2023-08-29 00:59:15,25.618922888645606
2023-08-29 00:59:30,25.585372425769503
2023-08-29 00:59:45,25.55191094653998
2023-08-29 01:00:00,25.518538564727493
2023-08-29 01:00:15,25.48525539113625
2023-08-29 01:00:30,25.452061538155654
2023-08-29 01:00:45,25.41895711571437
2023-08-29 01:01:00,25.38594223359653
2023-08-29 01:01:15,25.35301700044991
2023-08-29 01:01:30,25.320181525153778
2023-08-29 01:01:45,25.287435915421025
2023-08-29 01:02:00,25.254780279371655
2023-08-29 01:02:15,25.22221472107856
2023-08-29 01:02:30,25.18973934730661
2023-08-29 01:02:45,25.157354263499535
2023-08-29 01:03:00,25.1250595733586
2023-08-29 01:03:15,25.092855380007315
2023-08-29 01:03:30,25.060741787947023
2023-08-29 01:03:45,25.028718897235443
2023-08-29 01:04:00,24.996786810567535
2023-08-29 01:04:15,24.964945629387522
2023-08-29 01:04:30,24.933195452955115
2023-08-29 01:04:45,24.901536381937603
2023-08-29 01:05:00,24.86996851425248
2023-08-29 01:05:15,24.83849194988751
2023-08-29 01:05:30,24.807106784348438
2023-08-29 01:05:45,24.775813115821933
2023-08-29 01:06:00,24.744611040763242
2023-08-29 01:06:15,24.713500655519596
2023-08-29 01:06:30,24.682482054304604
2023-08-29 01:06:45,24.651555333259758
2023-08-29 01:07:00,24.62072058427613
2023-08-29 01:07:15,24.58997790180627
2023-08-29 01:07:30,24.559327379192514
2023-08-29 01:07:45,24.528769108070293
2023-08-29 01:08:00,24.498303179570243
2023-08-29 01:08:15,24.467929685236204
2023-08-29 01:08:30,24.43764871657281
2023-08-29 01:08:45,24.407460361364038
2023-08-29 01:09:00,24.37736470994176
2023-08-29 01:09:15,24.347361851064303
2023-08-29 01:09:30,24.317451873444348
2023-08-29 01:09:45,24.28763486416065
2023-08-29 01:10:00,24.25791091032521
2023-08-29 01:10:15,24.228280098437093
2023-08-29 01:10:30,24.19874251399459
2023-08-29 01:10:45,24.16929824298651
2023-08-29 01:11:00,24.13994737080792
2023-08-29 01:11:15,24.1106899808586
2023-08-29 01:11:30,24.081526158048543
2023-08-29 01:11:45,24.05245598520536
2023-08-29 01:12:00,24.02347954521405
2023-08-29 01:12:15,23.994596919892903
2023-08-29 01:12:30,23.965808191608424
2023-08-29 01:12:45,23.93711344172062
2023-08-29 01:13:00,23.90851275158961
2023-08-29 01:13:15,23.880006201077098
2023-08-29 01:13:30,23.85159387010693
2023-08-29 01:13:45,23.82327583758327
2023-08-29 01:14:00,23.79505218298552
2023-08-29 01:14:15,23.76692298526364
2023-08-29 01:14:30,23.738888321992206
2023-08-29 01:14:45,23.710948270720415
2023-08-29 01:15:00,23.683102908598542
2023-08-29 01:15:15,23.65535231180157
2023-08-29 01:15:30,23.627696557075577
2023-08-29 01:15:45,23.600135720241642
2023-08-29 01:16:00,23.57266987670381
2023-08-29 01:16:15,23.545299101877504
2023-08-29 01:16:30,23.518023469861436
2023-08-29 01:16:45,23.490843054779507
2023-08-29 01:17:00,23.463757930380122
2023-08-29 01:17:15,23.436768169477475
2023-08-29 01:17:30,23.409873845514838
2023-08-29 01:17:45,23.383075031545182
2023-08-29 01:18:00,23.356371799187528
2023-08-29 01:18:15,23.329764220303787
2023-08-29 01:18:30,23.30325236576463
2023-08-29 01:18:45,23.276836307599396
2023-08-29 01:19:00,23.25051611553221
2023-08-29 01:19:15,23.224291860360253
2023-08-29 01:19:30,23.198163612062135
2023-08-29 01:19:45,23.172131441202293
2023-08-29 01:20:00,23.146195415209096
2023-08-29 01:20:15,23.12035560444732
2023-08-29 01:20:30,23.09461207655142
2023-08-29 01:20:45,23.068964900795265
2023-08-29 01:21:00,23.04341414422086
2023-08-29 01:21:15,23.01795987542323
2023-08-29 01:21:30,22.992602161326587
2023-08-29 01:21:45,22.96734106901581
2023-08-29 01:22:00,22.942176664731715
2023-08-29 01:22:15,22.917109015441987
2023-08-29 01:22:30,22.89213818735268
2023-08-29 01:22:45,22.86726424637045
2023-08-29 01:23:00,22.84248725904467
2023-08-29 01:23:15,22.817807288950497
2023-08-29 01:23:30,22.79322440256129
2023-08-29 01:23:45,22.768738664324957
2023-08-29 01:24:00,22.74435013832907
2023-08-29 01:24:15,22.72005888941027
2023-08-29 01:24:30,22.69586498259562
2023-08-29 01:24:45,22.671768480013633
2023-08-29 01:25:00,22.647769446716215
2023-08-29 01:25:15,22.623867945163447
2023-08-29 01:25:30,22.600064039529354
2023-08-29 01:25:45,22.576357791952155
2023-08-29 01:26:00,22.552749266141262
2023-08-29 01:26:15,22.529238524278725
2023-08-29 01:26:30,22.50582562836151
2023-08-29 01:26:45,22.48251064108373
2023-08-29 01:27:00,22.459293624996466
2023-08-29 01:27:15,22.43617464101604
2023-08-29 01:27:30,22.413153751793658
2023-08-29 01:27:45,22.3902310184597
2023-08-29 01:28:00,22.36740650199359
2023-08-29 01:28:15,22.344680264514764
2023-08-29 01:28:30,22.32205236677022
2023-08-29 01:28:45,22.29952286918447
2023-08-29 01:29:00,22.277091833092697
2023-08-29 01:29:15,22.25475932004118
2023-08-29 01:29:30,22.23252538897877
2023-08-29 01:29:45,22.210390101190953
2023-08-29 01:30:00,22.188353517058026
2023-08-29 01:30:15,22.16641569728475
2023-08-29 01:30:30,22.1445767016891
2023-08-29 01:30:45,22.122836589804667
2023-08-29 01:31:00,22.10119542291323
2023-08-29 01:31:15,22.079653259332478
2023-08-29 01:31:30,22.058210159723853
2023-08-29 01:31:45,22.036866184329092
2023-08-29 01:32:00,22.01562139191746
2023-08-29 01:32:15,21.994475843044878
2023-08-29 01:32:30,21.97342959690923
2023-08-29 01:32:45,21.952482712727353
2023-08-29 01:33:00,21.93163525079067
2023-08-29 01:33:15,21.910887269849088
2023-08-29 01:33:30,21.890238829793155
2023-08-29 01:33:45,21.869689990542785
2023-08-29 01:34:00,21.849240810611008
2023-08-29 01:34:15,21.82889135070181
2023-08-29 01:34:30,21.808641668721116
2023-08-29 01:34:45,21.788491824922307
2023-08-29 01:35:00,21.76844187911513
2023-08-29 01:35:15,21.748491890535927
2023-08-29 01:35:30,21.728641918135956
2023-08-29 01:35:45,21.708892022669936
2023-08-29 01:36:00,21.68924226222185
2023-08-29 01:36:15,21.669692697179876
2023-08-29 01:36:30,21.650243387223927
2023-08-29 01:36:45,21.630894392100945
2023-08-29 01:37:00,21.611645771945106
2023-08-29 01:37:15,21.592497586283017
2023-08-29 01:37:30,21.57344989504092
2023-08-29 01:37:45,21.554502758339474
2023-08-29 01:38:00,21.53565623571685
2023-08-29 01:38:15,21.51691038784877
2023-08-29 01:38:30,21.498265275504583
2023-08-29 01:38:45,21.47972095816216
2023-08-29 01:39:00,21.461277497509204
2023-08-29 01:39:15,21.442934952747017
2023-08-29 01:39:30,21.42469338536704
2023-08-29 01:39:45,21.406552856618372
2023-08-29 01:40:00,21.38851342680697
2023-08-29 01:40:15,21.370575157469624
2023-08-29 01:40:30,21.352738110625864
2023-08-29 01:40:45,21.33500234635432
2023-08-29 01:41:00,21.317367927474102
2023-08-29 01:41:15,21.29983491483894
2023-08-29 01:41:30,21.282403370909392
2023-08-29 01:41:45,21.26507335820097
2023-08-29 01:42:00,21.247844938827754
2023-08-29 01:42:15,21.23071817497926
2023-08-29 01:42:30,21.213693129887993
2023-08-29 01:42:45,21.19676986580484
2023-08-29 01:43:00,21.179948446373853
2023-08-29 01:43:15,21.16322893494361
2023-08-29 01:43:30,21.1466113951408
2023-08-29 01:43:45,21.130095891469963
2023-08-29 01:44:00,21.113682486685168
2023-08-29 01:44:15,21.097371246109937
2023-08-29 01:44:30,21.081162234106895
2023-08-29 01:44:45,21.065055514929124
2023-08-29 01:45:00,21.049051154144866
2023-08-29 01:45:15,21.033149217549568
2023-08-29 01:45:30,21.01734977007298
2023-08-29 01:45:45,21.00165287817925
2023-08-29 01:46:00,20.986058607361738
2023-08-29 01:46:15,20.970567024601415
2023-08-29 01:46:30,20.95517819698963
2023-08-29 01:46:45,20.93989219105216
2023-08-29 01:47:00,20.924709075153693
2023-08-29 01:47:15,20.90962891580068
2023-08-29 01:47:30,20.894651781694673
2023-08-29 01:47:45,20.879777741723405
2023-08-29 01:48:00,20.865006863744384
2023-08-29 01:48:15,20.85033921732976
2023-08-29 01:48:30,20.83577487251523
2023-08-29 01:48:45,20.82131389793126
2023-08-29 01:49:00,20.80695636467549
2023-08-29 01:49:15,20.792702343143826
2023-08-29 01:49:30,20.778551903696947
2023-08-29 01:49:45,20.76450511810554
2023-08-29 01:50:00,20.750562058093283
2023-08-29 01:50:15,20.736722796371744
2023-08-29 01:50:30,20.72298740427779
2023-08-29 01:50:45,20.709355955349594
2023-08-29 01:51:00,20.695828523226957
2023-08-29 01:51:15,20.682405181548887
2023-08-29 01:51:30,20.669086003945885
2023-08-29 01:51:45,20.655871066069366
2023-08-29 01:52:00,20.64276044189132
2023-08-29 01:52:15,20.629754207535772
2023-08-29 01:52:30,20.616852439421415
2023-08-29 01:52:45,20.60405521315676
2023-08-29 01:53:00,20.591362606123266
2023-08-29 01:53:15,20.57877469601692
2023-08-29 01:53:30,20.566291560447432
2023-08-29 01:53:45,20.553913277836223
2023-08-29 01:54:00,20.54163992678788
2023-08-29 01:54:15,20.529471586989438
2023-08-29 01:54:30,20.517408338753764
2023-08-29 01:54:45,20.505450261659316
2023-08-29 01:55:00,20.493597437593085
2023-08-29 01:55:15,20.48184994700742
2023-08-29 01:55:30,20.47020787242903
2023-08-29 01:55:45,20.458671296683885
2023-08-29 01:56:00,20.447240302781815
2023-08-29 01:56:15,20.435914973808963
2023-08-29 01:56:30,20.424695394409788
2023-08-29 01:56:45,20.41358164989392
2023-08-29 01:57:00,20.402573824635375
2023-08-29 01:57:15,20.391672005100997
2023-08-29 01:57:30,20.380876277845616
2023-08-29 01:57:45,20.370186730267317
2023-08-29 01:58:00,20.359603450039923
2023-08-29 01:58:15,20.349126525186165
2023-08-29 01:58:30,20.33875604485921
2023-08-29 01:58:45,20.328492098422995
2023-08-29 01:59:00,20.31833477636471
2023-08-29 01:59:15,20.308284169968044
2023-08-29 01:59:30,20.29834036992003
2023-08-29 01:59:45,20.2885034692858
2023-08-29 02:00:00,20.278773559938866
2023-08-29 02:00:15,20.269150735850726
2023-08-29 02:00:30,20.25963509141846
2023-08-29 02:00:45,20.250226721018095
2023-08-29 02:01:00,20.240925720408207
2023-08-29 02:01:15,20.23173218622191
2023-08-29 02:01:30,20.22264621457835
2023-08-29 02:01:45,20.21366790387951
2023-08-29 02:02:00,20.204797351641425
2023-08-29 02:02:15,20.19603465734491
2023-08-29 02:02:30,20.18737992098646
2023-08-29 02:02:45,20.178833243045066
2023-08-29 02:03:00,20.170394724397447
2023-08-29 02:03:15,20.162064467216467
2023-08-29 02:03:30,20.153842574072144
2023-08-29 02:03:45,20.14572914868344
2023-08-29 02:04:00,20.137724295306082
2023-08-29 02:04:15,20.129828119002
2023-08-29 02:04:30,20.122040725823954
2023-08-29 02:04:45,20.114362222164782
2023-08-29 02:05:00,20.106792715675898
2023-08-29 02:05:15,20.099332314132834
2023-08-29 02:05:30,20.09198112659781
2023-08-29 02:05:45,20.084739263113445
2023-08-29 02:06:00,20.07760683471762
2023-08-29 02:06:15,20.070583952105956
2023-08-29 02:06:30,20.063670728435394
2023-08-29 02:06:45,20.056867276076098
2023-08-29 02:07:00,20.050173709464204
2023-08-29 02:07:15,20.043590143622993
2023-08-29 02:07:30,20.037116693966667
2023-08-29 02:07:45,20.030753477300927
2023-08-29 02:08:00,20.024500611454314
2023-08-29 02:08:15,20.01835821411002
2023-08-29 02:08:30,20.01232640529295
2023-08-29 02:08:45,20.00640530439661
2023-08-29 02:09:00,20.000595032908137
2023-08-29 02:09:15,19.99489571296145
2023-08-29 02:09:30,19.98930746733409
2023-08-29 02:09:45,19.98383042007411
2023-08-29 02:10:00,19.978464695534438
2023-08-29 02:10:15,19.97321041948442
2023-08-29 02:10:30,19.968067718771746
2023-08-29 02:10:45,19.963036721029027
2023-08-29 02:11:00,19.95811755514966
2023-08-29 02:11:15,19.953310350103372
2023-08-29 02:11:30,19.94861523671103
2023-08-29 02:11:45,19.944032346895558
2023-08-29 02:12:00,19.939561812580756
2023-08-29 02:12:15,19.93520376735312
2023-08-29 02:12:30,19.930958345903353
2023-08-29 02:12:45,19.92682568406067
2023-08-29 02:13:00,19.92280591781473
2023-08-29 02:13:15,19.91889918543532
2023-08-29 02:13:30,19.91510562477778
2023-08-29 02:13:45,19.91142537591569
2023-08-29 02:14:00,19.907858579713654
2023-08-29 02:14:15,19.904405377797392
2023-08-29 02:14:30,19.901065913043215
2023-08-29 02:14:45,19.8978403292266
2023-08-29 02:15:00,19.89472877149513
2023-08-29 02:15:15,19.89173138631074
2023-08-29 02:15:30,19.888848320109307
2023-08-29 02:15:45,19.88607972155708
2023-08-29 02:16:00,19.883425740302677
2023-08-29 02:16:15,19.880886526368393
2023-08-29 02:16:30,19.87846223177253
2023-08-29 02:16:45,19.876153009400973
2023-08-29 02:17:00,19.873959012567813
2023-08-29 02:17:15,19.871880396715625
2023-08-29 02:17:30,19.8699173182552
2023-08-29 02:17:45,19.868069934134727
2023-08-29 02:18:00,19.866338403126335
2023-08-29 02:18:15,19.864722884960326
2023-08-29 02:18:30,19.863223540920526
2023-08-29 02:18:45,19.861840532467824
2023-08-29 02:19:00,19.86057402308962
2023-08-29 02:19:15,19.859424177594036
2023-08-29 02:19:30,19.858391161305832
2023-08-29 02:19:45,19.857475141378515
2023-08-29 02:20:00,19.856676286348495
2023-08-29 02:20:15,19.855994764941
2023-08-29 02:20:30,19.855430748184574
2023-08-29 02:20:45,19.85498440815851
2023-08-29 02:21:00,19.854655917698434
2023-08-29 02:21:15,19.854445451533888
2023-08-29 02:21:30,19.85435318521014
2023-08-29 02:21:45,19.854379295833017
2023-08-29 02:22:00,19.854523962065937
2023-08-29 02:22:15,19.85478736264099
2023-08-29 02:22:30,19.85516967954362
2023-08-29 02:22:45,19.855671094119124
2023-08-29 02:23:00,19.856291790283958
2023-08-29 02:23:15,19.857031952997563
2023-08-29 02:23:30,19.85789176868092
2023-08-29 02:23:45,19.858871424311086
2023-08-29 02:24:00,19.859971109297554
2023-08-29 02:24:15,19.861191013671498
2023-08-29 02:24:30,19.862531329252853
2023-08-29 02:24:45,19.863992249069792
2023-08-29 02:25:00,19.865573967568892
2023-08-29 02:25:15,19.86727668092195
2023-08-29 02:25:30,19.869100585474616
2023-08-29 02:25:45,19.871045880989463
2023-08-29 02:26:00,19.87311276670836
2023-08-29 02:26:15,19.87530144434657
2023-08-29 02:26:30,19.877612116914346
2023-08-29 02:26:45,19.88004498908752
2023-08-29 02:27:00,19.88260026606634
2023-08-29 02:27:15,19.885278155536763
2023-08-29 02:27:30,19.888078866114352
2023-08-29 02:27:45,19.891002608110462
2023-08-29 02:28:00,19.894049593294174
2023-08-29 02:28:15,19.89722003479962
2023-08-29 02:28:30,19.900514147408025
2023-08-29 02:28:45,19.903932147379404
2023-08-29 02:29:00,19.907474252359844
2023-08-29 02:29:15,19.9111406820018
2023-08-29 02:29:30,19.91493165648784
2023-08-29 02:29:45,19.918847398487678
2023-08-29 02:30:00,19.92288813194073
2023-08-29 02:30:15,19.927054082572663
2023-08-29 02:30:30,19.931345476848314
2023-08-29 02:30:45,19.935762543670865
2023-08-29 02:31:00,19.940305513218206
2023-08-29 02:31:15,19.944974617327947
2023-08-29 02:31:30,19.949770089385744
2023-08-29 02:31:45,19.95469216440547
2023-08-29 02:32:00,19.959741079047642
2023-08-29 02:32:15,19.96491707152089
2023-08-29 02:32:30,19.970220382061488
2023-08-29 02:32:45,19.97565125160607
2023-08-29 02:33:00,19.98120992364931
2023-08-29 02:33:15,19.986896643064988
2023-08-29 02:33:30,19.9927116563795
2023-08-29 02:33:45,19.99865521183023
2023-08-29 02:34:00,20.00472755963364
2023-08-29 02:34:15,20.010928950767248
2023-08-29 02:34:30,20.017259638865255
2023-08-29 02:34:45,20.023719878945094
2023-08-29 02:35:00,20.03030992778991
2023-08-29 02:35:15,20.03703004385867
2023-08-29 02:35:30,20.04388048738945
2023-08-29 02:35:45,20.050861520415292
2023-08-29 02:36:00,20.05797340695769
2023-08-29 02:36:15,20.065216411929704
2023-08-29 02:36:30,20.072590802937547
2023-08-29 02:36:45,20.08009684899694
2023-08-29 02:37:00,20.08773482112501
2023-08-29 02:37:15,20.095504992244503
2023-08-29 02:37:30,20.103407636221895
2023-08-29 02:37:45,20.111443029777327
2023-08-29 02:38:00,20.119611451041507
2023-08-29 02:38:15,20.12791318000374
2023-08-29 02:38:30,20.13634849843847
2023-08-29 02:38:45,20.144917690258488
2023-08-29 02:39:00,20.153621040961795
2023-08-29 02:39:15,20.162458838318774
2023-08-29 02:39:30,20.17143137105027
2023-08-29 02:39:45,20.180538930833226
2023-08-29 02:40:00,20.18978181067049
2023-08-29 02:40:15,20.199160305865902
2023-08-29 02:40:30,20.208674713329923
2023-08-29 02:40:45,20.21832533229585
2023-08-29 02:41:00,20.22811246311412
2023-08-29 02:41:15,20.238036408934565
2023-08-29 02:41:30,20.24809747447216
2023-08-29 02:41:45,20.25829596662694
2023-08-29 02:42:00,20.268632194237664
2023-08-29 02:42:15,20.27910646794893
2023-08-29 02:42:30,20.289719100681243
2023-08-29 02:42:45,20.300470407430414
2023-08-29 02:43:00,20.31136070448888
2023-08-29 02:43:15,20.322390310788144
2023-08-29 02:43:30,20.33355954760172
2023-08-29 02:43:45,20.344868737671355
2023-08-29 02:44:00,20.356318206282978
2023-08-29 02:44:15,20.36790827992165
2023-08-29 02:44:30,20.379639288191925
2023-08-29 02:44:45,20.391511562066718
2023-08-29 02:45:00,20.40352543531147
2023-08-29 02:45:15,20.41568124320424
2023-08-29 02:45:30,20.427979323363175
2023-08-29 02:45:45,20.440420015500735
2023-08-29 02:46:00,20.453003661751737
2023-08-29 02:46:15,20.465730605546035
